Cluster,customer_number,total_spend,num_of_unique_visits,total_quantity,average_basket_quantity,average_basket_spend,SUM_basket_categories,avg_spend_veg_category,avg_spend_other_food_category,avg_spend_miscelleanous_category
5,9420,373.4,18,368,1.2689655172413792,1.29,119,0.9233862433862434,1.2126119402985076,0.8086666666666666
5,9424,402.82,55,334,1.1678321678321677,1.41,185,0.8756944444444444,0.9242028985507248,1.711532258064516
5,9458,306.27,39,234,1.1584158415841583,1.52,130,1.302970297029703,1.5559756097560975,0.9231372549019607
5,9476,465.43,33,363,1.1067073170731707,1.42,176,0.964078947368421,1.999907407407408,1.0974074074074072
5,9492,444.9,20,248,1.092511013215859,1.96,152,0.9890909090909092,2.170560747663552,1.9649333333333332
5,9634,401.44,77,267,1.0942622950819672,1.65,205,0.9949019607843138,1.936103896103896,1.7145454545454546
5,9647,352.21,50,243,1.051948051948052,1.52,169,0.8212962962962963,2.751891891891892,0.9814754098360656
5,9727,236.59,39,259,1.1935483870967742,1.09,138,0.7319811320754716,0.8638947368421054,1.3263793103448278
5,9760,460.13,30,352,1.1210191082802548,1.47,155,0.9998706896551725,1.938229166666667,1.75375
5,9762,383.51,72,314,1.1335740072202165,1.38,179,1.0647567567567566,1.3937777777777778,1.5664102564102564
5,9847,472.47,25,453,1.113022113022113,1.16,165,0.9436625514403292,1.3669421487603304,0.8737078651685394
5,9863,367.1,38,373,1.3663003663003663,1.34,173,1.188181818181818,1.1566972477064223,0.7996256684491979
5,10041,378.72,12,250,1.1904761904761905,1.8,72,1.2651282051282051,1.5481818181818183,2.099111111111111
5,10086,286.69,43,283,1.1365461847389555,1.15,162,0.8999310344827587,1.2649315068493152,0.9824615384615386
5,10127,607.93,20,507,1.0856531049250535,1.3,146,1.0831358885017424,1.5797260273972602,0.8977027027027028
5,10133,419.32,35,407,1.1970588235294115,1.23,184,0.8753061224489794,1.0725,1.3191954022988506
5,10275,673.19,25,527,1.4015957446808511,1.79,161,1.3208984375,1.244504504504505,1.1991836734693877
5,10330,404.46,17,295,1.2447257383966244,1.71,84,1.2009473684210528,1.8327941176470592,1.3959459459459458
5,10341,227.12,27,231,1.115942028985507,1.1,123,1.011904761904762,0.996875,0.7948000000000001
5,10352,585.37,27,525,1.174496644295302,1.31,199,1.1067908309455587,1.2210280373831777,0.9920289855072462
5,10360,365.53,46,426,1.2136752136752136,1.04,176,0.6424390243902439,1.2127611940298508,0.9778260869565216
5,10425,322.14,54,326,1.298804780876494,1.28,162,0.8494680851063829,1.3334848484848485,1.0337500000000002
5,10431,396.17,30,371,1.0911764705882352,1.17,171,1.1368717948717948,1.52015625,0.6891964285714287
5,10433,683.6,25,512,1.3195876288659794,1.76,195,1.170925925925926,1.926869565217391,1.1319178082191783
5,10450,290.44,28,279,1.1625,1.21,154,0.9143333333333332,1.1787500000000002,1.006923076923077
5,10483,874.02,16,585,1.1842105263157896,1.77,149,1.2756996587030716,1.887623762376238,1.3215555555555556
5,10510,523.08,35,423,1.293577981651376,1.6,169,0.9531443298969072,1.6175000000000002,1.1988311688311688
5,10540,388.87,50,300,1.2048192771084336,1.56,160,1.1125,1.7595,1.0036363636363637
5,10557,304.97,32,218,1.2111111111111112,1.69,119,1.0124242424242422,1.8674725274725272,1.242857142857143
5,10587,527.56,28,442,1.2485875706214689,1.49,154,1.1121182266009852,1.3770422535211266,1.0954639175257732
5,10619,204.68,46,186,1.120481927710843,1.23,123,1.0708333333333333,1.1801219512195122,0.898
5,10643,591.49,17,485,1.7137809187279152,2.09,108,1.023948717948718,1.1973333333333334,1.55408
5,10710,368.7,49,372,1.1411042944785277,1.13,194,0.9201612903225806,1.1801136363636364,0.956122448979592
5,10753,542.48,35,425,1.2426900584795322,1.59,192,1.349704433497537,1.3757419354838711,0.8246268656716418
5,10805,353.04,20,289,1.12890625,1.38,116,1.21603550295858,1.295,1.143653846153846
5,10809,469.8,35,460,1.14713216957606,1.17,208,0.9655844155844155,1.1582608695652172,0.8863235294117647
5,10901,209.74,44,226,1.107843137254902,1.03,146,0.9894,1.0061111111111112,0.7103703703703703
5,10918,508.55,21,424,1.1843575418994412,1.42,156,0.961822429906542,1.6212389380530976,1.232164948453608
5,10928,347.77,46,308,1.1535580524344569,1.3,155,0.9338118811881188,1.7610606060606064,1.07275
5,10963,346.85,49,365,1.1230769230769233,1.07,213,1.0246846846846849,1.1235333333333333,0.6209615384615385
5,10985,457.77,28,393,1.1696428571428572,1.36,161,0.6438547486033519,1.9607333333333332,0.7564062500000001
5,11061,381.29,18,318,1.0853242320819112,1.3,156,1.0139080459770116,1.329891304347826,1.586923076923077
5,11156,433.95,25,313,1.2178988326848248,1.69,115,0.9683453237410072,1.4398717948717947,1.9483333333333333
5,11221,240.85,37,204,1.1027027027027028,1.3,121,0.9170909090909092,1.5374647887323942,1.3395652173913044
5,11260,200.91,33,168,1.1914893617021276,1.42,89,1.3336956521739132,1.2593478260869564,1.074078947368421
5,11343,415.74,48,281,1.195744680851064,1.77,142,0.945,2.6686585365853657,1.1120754716981132
5,11347,540.97,37,412,1.2225519287833828,1.61,159,1.118298969072165,1.6310404624277457,0.93
5,11357,332.91,30,268,1.0894308943089432,1.35,131,1.1325806451612903,1.7586315789473683,0.756375
5,11420,344.72,41,264,1.1891891891891893,1.55,181,1.1483544303797468,1.0476,1.755764705882353
5,11473,376.2,42,284,1.2188841201716738,1.61,152,0.9187162162162162,2.1290625000000003,0.8960000000000001
5,11481,550.12,32,522,1.2428571428571429,1.31,141,0.9779775280898876,1.3317901234567902,0.7876344086021505
5,11509,340.92,27,229,1.1865284974093264,1.77,121,1.082421052631579,2.048170731707317,1.3488461538461538
5,11559,336.13,13,244,1.1902439024390243,1.64,74,1.504888888888889,1.2561666666666669,1.3331914893617025
5,11567,504.75,11,312,1.1863117870722433,1.92,87,1.2949579831932774,1.9045378151260504,1.675810810810811
5,11596,520.67,30,372,1.0782608695652174,1.51,166,1.2488819875776398,1.5946400000000005,1.3984883720930232
5,11607,895.64,19,726,1.3672316384180792,1.69,127,1.0879952267303103,1.7702684563758393,1.1139240506329111
5,11610,279.86,60,271,1.084,1.12,206,1.0156976744186046,1.4054545454545453,0.6205813953488373
5,11633,592.76,34,418,1.2080924855491328,1.71,179,1.4534615384615384,1.5845390070921983,0.9713043478260868
5,11649,810.44,18,543,1.0925553319919517,1.63,120,1.3646715328467154,2.516190476190476,1.3194202898550724
5,11658,438.0,35,479,1.1404761904761904,1.04,212,0.7282426778242679,1.1851479289940827,0.8966197183098593
5,11710,377.66,36,390,1.3131313131313131,1.27,150,0.883139534883721,1.0937748344370863,0.9044776119402984
5,11769,205.67,28,138,1.3142857142857145,1.96,80,0.7144444444444444,1.7642156862745098,1.0508695652173914
5,11796,371.62,45,365,1.3082437275985663,1.33,163,0.9027659574468084,0.9400645161290324,1.1256441717791412
5,11843,255.63,100,276,1.1548117154811717,1.07,199,0.9244230769230768,0.5579279279279279,1.2887610619469023
5,11895,186.22,20,181,1.0773809523809523,1.11,100,0.985,1.1173076923076923,1.0084444444444445
5,11905,232.58,35,236,1.318435754189944,1.3,118,0.8633673469387755,0.8617391304347826,2.1247826086956523
5,11919,354.34,44,322,1.066225165562914,1.17,245,0.6960000000000001,0.896883116883117,1.47171875
5,11927,248.05,35,205,1.0677083333333333,1.29,131,0.949245283018868,1.5047008547008545,0.6197142857142857
5,11937,404.05,57,223,1.0372093023255815,1.88,138,0.9806060606060606,2.3065492957746483,0.92
5,11960,253.14,56,266,1.064,1.01,187,0.9315841584158416,1.0720183486238533,0.7535714285714287
5,11967,294.23,39,260,1.1926605504587156,1.35,151,0.8945098039215685,1.3647252747252745,1.1761194029850748
5,12031,451.03,26,353,1.180602006688963,1.51,125,1.1438942307692308,1.5415315315315314,1.235
5,12076,394.91,29,261,1.0524193548387095,1.59,127,0.7372592592592593,2.483423423423424,1.3146666666666669
5,12084,357.22,19,263,1.1741071428571428,1.59,103,0.9784848484848484,1.8700884955752208,0.93
5,12095,283.11,19,222,1.115577889447236,1.42,99,1.3943373493975904,1.2149019607843137,1.1745945945945946
5,12110,501.81,35,379,1.138138138138138,1.51,186,1.1820805369127516,1.5463372093023258,1.0294827586206898
5,12114,330.44,45,282,1.1417004048582995,1.34,161,0.9754255319148936,1.0786206896551724,1.9151162790697676
5,12128,317.95,24,261,1.2083333333333333,1.47,110,0.9797435897435898,1.537881355932203,0.924
5,12135,512.57,41,458,1.39209726443769,1.56,159,0.9206309148264984,1.5851376146788991,1.4984375
5,12137,288.76,26,216,1.1868131868131868,1.59,121,1.488630136986301,0.9251041666666668,1.942127659574468
5,12147,467.75,21,429,1.137931034482759,1.24,154,0.896,1.4522727272727274,0.8631428571428572
5,12159,419.68,31,151,1.1526717557251909,3.2,87,1.098909090909091,3.8503260869565215,1.2525
5,12215,342.67,50,287,1.1167315175097277,1.33,198,1.088,1.5051612903225808,0.8414705882352941
5,12264,410.87,14,386,1.6218487394957983,1.73,84,0.9809424083769634,1.1477011494252871,1.1338095238095238
5,12277,627.75,18,466,1.1365853658536584,1.53,144,1.135206349206349,1.84453125,1.480869565217391
5,12338,534.17,26,448,1.2763532763532763,1.52,162,1.0962078651685394,1.5592857142857144,1.5804545454545456
5,12360,429.56,37,417,1.3072100313479624,1.35,159,0.9323333333333336,1.1605298013245031,1.0451785714285715
5,12361,339.21,46,261,1.0966386554621848,1.43,146,1.1923749999999995,1.3421126760563382,1.7713333333333332
5,12363,269.0,63,201,1.0864864864864865,1.45,154,1.0871764705882352,1.63,1.1496153846153847
5,12379,609.36,24,539,1.3243243243243243,1.5,157,0.912857142857143,1.508516129032258,1.3674545454545457
5,12394,338.46,23,265,1.162280701754386,1.48,115,0.6129411764705882,1.8574637681159425,0.7844
5,12398,455.7,28,424,1.612167300380228,1.73,154,1.1737755102040817,1.048013029315961,0.9963157894736842
5,12409,258.24,42,262,1.2242990654205608,1.21,133,1.057578125,0.8722891566265061,0.989607843137255
5,12412,495.06,34,432,1.255813953488372,1.44,182,1.0169635627530365,1.3817307692307692,1.2366666666666668
5,12437,523.1,15,388,1.220125786163522,1.64,113,1.0366190476190476,2.2435714285714288,0.8201515151515151
5,12440,359.26,28,323,1.1061643835616437,1.23,194,0.8895454545454545,1.249020618556701,1.0052631578947369
5,12443,401.4,35,300,1.176470588235294,1.57,135,1.2057458563535912,1.8769230769230767,1.2770149253731344
5,12473,418.61,10,313,1.2038461538461538,1.61,71,1.0270408163265308,1.9958426966292135,1.417142857142857
5,12474,241.89,30,192,1.3150684931506849,1.66,117,1.1444117647058825,1.2869629629629629,1.271304347826087
5,12480,558.2,9,463,1.326647564469914,1.6,56,1.1061904761904762,1.5743442622950818,0.9432352941176472
5,12482,414.47,44,291,1.2652173913043478,1.8,131,1.217455357142857,2.337659574468085,1.5945
5,12483,285.57,12,263,1.148471615720524,1.25,97,1.141969696969697,1.0245161290322582,1.0407894736842105
5,12510,342.82,26,241,1.2819148936170213,1.82,117,1.156530612244898,1.4224752475247526,2.0430952380952383
5,12530,928.01,14,705,1.1208267090620032,1.48,153,1.108151041666667,1.615873015873016,1.3808695652173912
5,12538,193.48,27,177,1.18,1.29,90,1.1755072463768117,1.0237096774193548,1.0630434782608695
5,12550,459.48,26,416,1.0558375634517767,1.17,178,0.8985185185185185,1.8239285714285716,0.7424347826086957
5,12563,251.01,18,211,1.3270440251572329,1.58,87,0.9801075268817204,1.3764356435643563,1.2258823529411764
5,12570,701.7,20,378,1.2115384615384617,2.25,133,1.0751546391752576,3.1297101449275364,1.3308695652173912
5,12573,315.77,12,303,1.2469135802469136,1.3,85,1.017628205128205,1.4953424657534249,0.6467567567567567
5,12576,248.98,43,314,1.2076923076923076,0.96,149,0.7972532188841202,0.7885333333333333,0.68
5,12596,404.9,34,346,1.3206106870229009,1.55,119,1.144072580645161,1.3210526315789477,0.9440909090909092
5,12640,354.48,28,395,1.1189801699716715,1.0,163,0.7478354978354979,1.1975423728813557,0.8786956521739131
5,12657,439.4,9,358,1.2013422818791946,1.47,80,1.0508080808080809,1.6183962264150944,1.107222222222222
5,12707,271.63,21,188,1.119047619047619,1.62,94,1.35725,1.441641791044776,1.6209756097560977
5,12731,375.7,45,259,1.106837606837607,1.61,158,1.044263565891473,2.1410416666666667,1.0426470588235297
5,12739,418.04,51,236,1.3258426966292136,2.35,154,1.1675714285714287,2.0742948717948724,1.272
5,12766,387.99,56,362,1.1528662420382163,1.24,167,1.00390625,1.2330232558139531,1.2475
5,12778,435.38,24,360,1.0843373493975903,1.31,182,0.8624242424242424,1.6380116959064326,0.7270175438596491
5,12798,252.79,13,300,1.271186440677966,1.07,98,0.748546511627907,1.0504081632653062,0.7033333333333334
5,12825,260.97,30,236,1.18,1.3,113,1.0841176470588236,1.1526436781609195,1.0709375
5,12829,389.22,54,331,1.1863799283154122,1.4,180,0.6622429906542056,2.2864615384615385,1.9015384615384616
5,12831,368.67,25,411,1.2530487804878048,1.12,139,0.8180155642023346,1.0445192307692308,0.9962
5,12844,415.59,49,315,1.4928909952606635,1.97,142,0.9759146341463416,1.9900943396226412,0.9908888888888888
5,12852,173.93,18,189,1.3309859154929575,1.22,99,0.7559349593495934,1.3505454545454545,0.6063636363636363
5,12874,569.38,21,454,1.2541436464088398,1.57,179,0.7876415094339624,1.821148325358852,0.66
5,12915,558.1,24,465,1.3172804532577904,1.58,188,0.9276411960132892,1.922566371681416,1.2084313725490197
5,12920,251.8,17,258,1.3870967741935485,1.35,95,1.088041237113402,1.013132530120482,0.7970512820512821
5,12922,343.15,23,221,1.23463687150838,1.92,106,0.9538983050847458,2.3787912087912093,1.1766666666666663
5,12934,252.59,38,172,1.1168831168831168,1.64,106,0.928051948051948,2.2109589041095887,0.8968181818181818
5,12935,498.16,35,409,1.2701863354037268,1.55,175,1.0315151515151515,1.6021238938053095,1.4
5,12945,352.41,28,313,1.071917808219178,1.21,147,0.928135593220339,1.4010833333333332,1.25
5,13002,309.81,78,260,1.0743801652892562,1.28,192,1.0230232558139534,1.412857142857143,1.0315789473684212
5,13031,465.9,22,264,1.2878048780487803,2.27,113,1.255326086956522,2.1832283464566933,1.6253333333333333
5,13034,563.65,24,363,1.2019867549668874,1.87,136,1.1284671532846715,1.6708080808080807,1.9184251968503936
5,13047,291.87,50,305,1.2248995983935744,1.17,170,1.1203623188405796,1.0158035714285714,0.4270909090909091
5,13111,415.13,17,256,1.248780487804878,2.03,100,1.171463414634146,2.5210000000000004,1.0267441860465116
5,13169,234.18,39,179,1.1854304635761588,1.55,94,0.8392647058823529,1.345287356321839,2.5029166666666667
5,13182,272.47,42,256,1.103448275862069,1.17,160,1.08,1.0956989247311828,0.9636170212765958
5,13188,671.14,18,477,1.157766990291262,1.63,149,0.9562019230769232,1.6007142857142855,2.079540229885058
5,13210,417.82,9,274,1.621301775147929,2.47,63,1.506796875,1.7633333333333332,0.3504347826086956
5,13227,414.08,17,247,1.3351351351351353,2.24,74,1.9188461538461536,1.4885526315789472,1.2560975609756098
5,13250,246.31,57,232,1.0892018779342725,1.16,151,0.8989473684210526,1.3026865671641794,1.2334375000000002
5,13268,517.75,33,479,1.1486810551558753,1.24,173,0.8892546583850931,1.587,1.2756140350877192
5,13275,350.8,29,280,1.5135135135135136,1.9,88,0.9467283950617283,1.8735483870967744,0.9276
5,13301,531.11,28,513,1.29873417721519,1.34,180,0.855858310626703,1.6950925925925926,0.893157894736842
5,13323,539.71,10,375,1.1503067484662577,1.66,83,1.2310080645161292,1.9727000000000003,1.3759259259259258
5,13340,453.38,8,443,1.233983286908078,1.26,88,0.831917808219178,1.4440350877192982,0.4577358490566038
5,13367,368.53,34,233,1.165,1.84,111,1.6378260869565218,1.4908695652173911,1.2646153846153847
5,13368,398.76,39,365,1.1477987421383649,1.25,172,0.85476,1.6453246753246755,1.5363157894736843
5,13427,509.91,26,444,1.11,1.27,175,0.8925868725868726,1.4494805194805194,1.5474074074074071
5,13432,236.46,42,242,1.1415094339622642,1.12,141,0.9851807228915664,0.922704918032787,1.1383783783783783
5,13476,170.56,19,187,1.0747126436781609,0.98,91,0.6053571428571428,1.339,1.4946666666666668
5,13502,405.73,10,228,1.123152709359606,2.0,88,1.0237272727272728,3.3635064935064936,0.8324390243902438
5,13536,413.01,25,279,1.2345132743362832,1.83,140,1.834567901234568,1.39125,1.0226666666666668
5,13564,233.66,24,165,1.1956521739130437,1.69,81,1.0325,1.6568235294117646,1.3521875
5,13588,325.68,33,325,1.212686567164179,1.22,143,0.8695098039215686,1.391029411764706,1.0133962264150944
5,13600,380.52,30,309,1.1793893129770991,1.45,137,1.1442384105960264,1.43104347826087,1.003953488372093
5,13659,305.9,39,233,1.1534653465346536,1.51,139,1.1053,1.4951219512195122,1.4268627450980391
5,13694,321.06,23,443,1.262108262108262,0.91,127,0.7175182481751826,0.6580952380952381,0.7623622047244095
5,13698,371.01,19,347,1.1924398625429553,1.27,134,0.8630263157894736,1.5121428571428577,1.2404761904761905
5,13726,324.12,27,360,1.4173228346456692,1.28,134,0.647902097902098,1.846610169491525,0.7754430379746835
5,13737,243.2,13,220,1.1702127659574468,1.29,94,1.0748863636363637,1.1515873015873015,1.1023188405797102
5,13775,308.48,17,266,1.1367521367521367,1.32,103,1.0491156462585034,1.18125,1.472553191489362
5,13807,197.89,30,211,1.0144230769230769,0.95,95,0.8655932203389829,2.0641666666666665,0.905
5,13849,493.59,12,427,1.413907284768212,1.63,90,0.9981040892193308,1.2084426229508194,2.1575
5,13850,389.15,56,362,1.0678466076696165,1.15,194,1.0422317596566522,1.244333333333333,0.88
5,13906,296.06,26,223,1.149484536082474,1.53,121,1.1542857142857144,1.5828125,0.9886666666666668
5,13921,605.85,14,617,1.1752380952380952,1.15,147,0.9006948640483383,1.133884297520661,0.7572727272727273
5,13928,455.88,42,373,1.2269736842105263,1.5,170,1.050769230769231,0.6582481751824818,2.1613207547169813
5,13935,444.97,22,269,1.1746724890829694,1.94,114,1.3315231788079471,2.404137931034483,1.1209677419354838
5,13939,308.61,45,275,1.206140350877193,1.35,149,0.945686274509804,1.4112222222222222,1.0257831325301203
5,13969,552.72,22,366,1.3212996389891696,2.0,151,0.9952121212121212,2.016290322580645,0.8986666666666667
5,13985,331.51,49,456,1.1662404092071612,0.85,195,0.6361829652996845,0.9605607476635514,0.845625
5,14051,458.25,33,408,1.186046511627907,1.33,176,1.1978823529411764,1.222375,0.9868098159509204
5,14060,519.13,32,383,1.4452830188679244,1.96,143,1.2436898395721925,1.22968,1.87112676056338
5,14086,477.89,28,434,1.24,1.37,161,0.9275621890547264,1.1188524590163935,1.7339999999999998
5,14096,550.12,13,404,1.3116883116883116,1.79,84,1.1616129032258065,1.5028799999999998,1.5720430107526882
5,14111,353.87,23,384,1.0434782608695652,0.96,131,0.7231666666666666,1.8785074626865672,0.6505882352941177
